Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
Regulatory Impact Statement: Reconnecting New Zealanders to the World: Implementing the Medium-risk Pathway,,2022-06-01,New Zealand Treasury,government,https://treasury.govt.nz/publications/risa/regulatory-impact-statement-reconnecting-new-zealanders-world-implementing-medium-risk-pathway,https://www.treasury.govt.nz/sites/default/files/2022-06/ria-dpmc-rnzw-dec21.pdf#page=27,treasurynz-e3b91d72f5dd5b253a2d1881e7b56d99,,treasurynz-e3b91d72f5dd5b253a2d1881e7b56d99-e6d68d3f43539fc15a3fe64e54c0bf8e,full text search,,,,,27,"92. Once the rollout of the approach has commenced, there will be ongoing monitoring of our border settings and systems to ensure that they continue to be effective, appropriate and proportionate to risk. 93. The Ministry of Health and Te P?naha Matatini TPM have developed a Jurisdictional Risk Assessment Tool JRAT which can estimate case numbers from international arrivals and therefore the level of COVID-19 risk from travellers entering New Zealand. Officials will continue to use this tool to",,
Improving the Employment Relations and Standards System: Fair Pay Agreements,,2018-05-17,"New Zealand Ministry of Business, Innovation & Employment",government,https://www.mbie.govt.nz/dmsdocument/27932-improving-the-employment-relations-and-standards-system-fair-pay-agreements-pdf,https://www.mbie.govt.nz/dmsdocument/27932-improving-the-employment-relations-and-standards-system-fair-pay-agreements-pdf#page=10,businessnz-4f127ac0b723ef32f74544ecaca39847,,businessnz-4f127ac0b723ef32f74544ecaca39847-4f127ac0b723ef32f74544ecaca39847,full text search,,,,,10,"legislative reform. Proactively Released Economist Dr Isabelle Sin Dr Sin is a Fellow at Motu Economic and Public Policy Research, and a Principal Investigator at Te P?naha Matatini Centre of Research Excellence. She is also an Adjunct Senior Lecturer at Victoria University of Wellington. 10 8x98yxvxdm 2018-07-13 12:35:48 61 62 63 64 65",,
NZRIS Data Specifications v2.1,,2020-09-16,"New Zealand Ministry of Business, Innovation & Employment",government,https://www.mbie.govt.nz/dmsdocument/1275-nzris-data-specification-2-01,https://www.mbie.govt.nz/dmsdocument/1275-nzris-data-specification-2-01#page=120,businessnz-cd4f90c0ffb86974dc6fc4b5ce1c0098,,businessnz-cd4f90c0ffb86974dc6fc4b5ce1c0098-cd4f90c0ffb86974dc6fc4b5ce1c0098,full text search,,,,,120,CoRE: Te P?naha Matatini - Complex Changes 1002 Complex economic and social systems CoRE: Te P?naha Matatini - Complex Changes NZRIS Data Specifications Version 2.01 120 Code Description Definition Guide for Use 1003 Complexity and the biosphere CoRE: Te P?naha Matatini - Complex Changes Code Set,,
COVID-19: Response January-June 2022,,2023-01-26,Department of the Prime Minister and Cabinet,government,https://www.dpmc.govt.nz/publications/covid-19-response-january-june-2022,https://www.dpmc.govt.nz/sites/default/files/2023-01/COVID-19-Response-4-April-2022-Review-of-COVID-19-Protetion-Framework-Colour-Setting.pdf#page=5,dpmcnz-393cac4bff517a19b90fb1b6088c1771,,dpmcnz-393cac4bff517a19b90fb1b6088c1771-f40f00f12de01080038c05c9ea4d0a81,full text search,,,,,5,"referring to some of the previously agreed health factors. Updated modelling in relation to the current outbreak 23 You will be familiar with the modelling work that has been undertaken by COVID-19 Modelling Aotearoa CMA, formally Te P?naha Matatini throughout the COVID pandemic CAB-22-MIN-0086 refers. Officials are continuing to track COVID case, hospitalisation, and deaths against the three CMA scenarios at a national, regional, and District Health Board DHB level. 24 Nationally",,
,,2015-02-10,Motu,think tank,https://www.motu.nz/our-research/population-and-labour/migration/the-geographical-mobility-of-maori-in-new-zealand/,http://motu-www.motu.org.nz/wpapers/15_03.pdf#page=1,moturesearch-aeb2a3750e42ce7ea19a77b98f6c399a,,moturesearch-aeb2a3750e42ce7ea19a77b98f6c399a-914dede6499e848571cf97767890d922,full text search,,,,,1,"Zealand Isabelle Sin, Steven Stillman Motu Working Paper 15-03 Motu Economic and Public Policy Research January 2015 Author contact details Isabelle Sin Motu Economic and Public Policy Research and Te P?naha Matatini Centre of Research Excellence Email: isabelle.sinmotu.org.nz Steven Stillman University of Otago Email: steven.stillmanotago.ac.nz Acknowledgements We thank Dave Maré and seminar audiences at Motu Economic and Public Policy",,
,,2015-02-10,Motu,think tank,https://www.motu.nz/our-research/population-and-labour/individual-and-group-outcomes/economic-liberalisation-and-the-mobility-of-minority-groups-evidence-from-maori-in-new-zealand/,http://motu-www.motu.org.nz/wpapers/15_03.pdf#page=1,moturesearch-9f7e51571c07a975d778713f39e76d3b,,moturesearch-9f7e51571c07a975d778713f39e76d3b-914dede6499e848571cf97767890d922,full text search,,,,,1,"Zealand Isabelle Sin, Steven Stillman Motu Working Paper 15-03 Motu Economic and Public Policy Research January 2015 Author contact details Isabelle Sin Motu Economic and Public Policy Research and Te P?naha Matatini Centre of Research Excellence Email: isabelle.sinmotu.org.nz Steven Stillman University of Otago Email: steven.stillmanotago.ac.nz Acknowledgements We thank Dave Maré and seminar audiences at Motu Economic and Public Policy",,
Accounting for social difference when measuring cultural diversity,,2022-05-03,Motu,think tank,https://www.motu.nz/our-research/urban-and-regional/new-zealand-and-the-world/accounting-for-social-difference-measuring-cultural-diversity/,https://motu-www.motu.org.nz/wpapers/22_04.pdf#page=2,moturesearch-8e287287ef9dd4c5b12f8b178fbb221b,,moturesearch-8e287287ef9dd4c5b12f8b178fbb221b-43423ec6c1a3744d2c142e65371628c4,full text search,,,,,2,"3105, Hamilton 3240, NEW ZEALAND jacques.pootwaikato.ac.nz Acknowledgements Funding for this project was provided by the 2014-2020 CaDDANZ Capturing the Diversity Dividend for Aotearoa New Zealand research programme, with co-funding from Te P?naha Matatini Centre of Research Excellence. Disclaimer Access to the data used in this study was provided by Stats NZ under conditions designed to give effect to the security and confidentiality provisions of the Statistics Act 1975. The results presented",,
Accounting for social difference when measuring cultural diversity,,2022-05-04,Analysis & Policy Observatory,other,https://apo.org.au/node/317714,https://apo.org.au/sites/default/files/resource-files/2022-05/apo-nid317714.pdf#page=2,apo-2c827cd2ba0ddee04cc21f95e8b41ddf,,apo-2c827cd2ba0ddee04cc21f95e8b41ddf-a65a4c2bb7e92294b1429a35d827cd45,full text search,,,,,2,"3105, Hamilton 3240, NEW ZEALAND jacques.pootwaikato.ac.nz Acknowledgements Funding for this project was provided by the 2014-2020 CaDDANZ Capturing the Diversity Dividend for Aotearoa New Zealand research programme, with co-funding from Te P?naha Matatini Centre of Research Excellence. Disclaimer Access to the data used in this study was provided by Stats NZ under conditions designed to give effect to the security and confidentiality provisions of the Statistics Act 1975. The results presented",,
Mahi Tahi 2 – Annual report 2020,,2020-08-03,Office of the Prime Minister’s Chief Science Advisor,government,https://www.pmcsa.ac.nz/files/2020/01/PMCSA-Annual-Report-2020-web-version_-to-upload-v4.pdf,https://www.pmcsa.ac.nz/files/2020/01/PMCSA-Annual-Report-2020-web-version_-to-upload-v4.pdf#page=38,pmcsa-db98ee40b41a48441dd245b2531125f3,,pmcsa-db98ee40b41a48441dd245b2531125f3-db98ee40b41a48441dd245b2531125f3,full text search,,,,,38,"enabled her to keep a dual research and policy focus. Dr Tara McAllister Te Aitanga ? M?haki is a Page 36 Office of the Prime Ministers Chief Science Advisor 2020 ANNUAL REPORT research fellow with Te P?naha Matatini. Her internship, working with MBIE, examined numbers of M?ori in science. Tara has published several papers on equity and diversity issues, including Why isnt my professor M?ori? in 2019. Antimicrobial resistance Ben Jones undertook his internship",,
Rural connectivity: Economic benefits of closing the rural digital divide,,2022-11-14,New Zealand Institute of Economic Research,think tank,https://www.nzier.org.nz/publications/rural-connectivity-economic-benefits-of-closing-the-rural-digital-divide,https://www.nzier.org.nz/hubfs/Public%20Publications/Client%20reports/Rural%20connectivity%20FINAL.pdf#page=25,instecoresearchnz-780e8836d18932f6b74bf41932ef2972,,instecoresearchnz-780e8836d18932f6b74bf41932ef2972-22d37c3e10cc05241d12d5b4009f6afb,full text search,,,,,25,"Internet Connectivity on Firm Productivity. Motu Working Paper 09-15. Wellington: Motu. Hannah, Kate, Sanjana Hattotuwa, and Kayli Taylor. 2021. Mis- and Disinformation in Aotearoa New Zealand from 17 August to 5 November 2021. Working Paper. Te P?naha Matatini. InternetNZ. 2021. New Zealands Internet Insights 2021. 2021. https://internetnz.nz/new-zealandsinternet-insights/new-zealands-internet-insights-2021/. KPMG. 2015. DELIVERING BRITAINS DIGITAL FUTURE: An Economic Impact Study. BT Group",,
Constitution-Building and Disruption: Addressing Changing Conflict,,2022-09-07,International IDEA,igo,https://www.idea.int/publications/catalogue/constitution-building-and-disruption-addressing-changing-conflict-patterns?lang=en,https://www.idea.int/sites/default/files/publications/constitution-building-and-disruption.pdf#page=30,ideaint-dc6a35ab7ea2700fe9adae20fb31e6be,,ideaint-dc6a35ab7ea2700fe9adae20fb31e6be-473610f8cea0d1328fb75537a81161fa,full text search,,,,,30,"of International Law, Ludwig and Hilde Wolf Research Scholar and Professor of Political Science, University of Chicago Jason Gluck, Policy Specialist, United Nations Development Programme UNDP Sanjana Hattotuwa, Research Fellow, Te P?naha Matatini, New Zealand; Special Advisor, ICT4Peace Sharon Pia Hickey, Associate Programme Officer, Constitution-Building Programme, International IDEA Yasmine Kergoat, Centre for Humanitarian Dialogue INTERNATIONAL",,
Proactively Released,,2024-03-11,Callahan Innovation,government,https://www.callaghaninnovation.govt.nz/assets/documents/Briefing-to-the-Incoming-Minister-November-2023.pdf,https://www.callaghaninnovation.govt.nz/assets/documents/Briefing-to-the-Incoming-Minister-November-2023.pdf#page=24,callahannz-63865bed100fd57d4a7623db66dfa2c9,,callahannz-63865bed100fd57d4a7623db66dfa2c9-63865bed100fd57d4a7623db66dfa2c9,full text search,,,,,24,"experience in working with early stage and start-up businesses and has held a wide variety of directorships and governance roles. Matanukus tribal a liations are Ng?ti Porou and Ng?ti Raukawa. Shaun Hendy - Shaun Hendy FRSNZ is Director of Te P?naha Matatini, a New Zealand Centre of Research Excellence hosted by the University of Auckland. Shaun teaches in both the Department of Physics and the Centre for Innovation and Entrepreneurship at the University of Auckland. Shaun worked as a scientist at Industrial",,
Productivity Symposium transcript,,2016-04-14,New Zealand Productivity Commission,government,https://www.productivity.govt.nz/research/productivity-symposium-transcript/,https://www.productivity.govt.nz/assets/Documents/productivity-symposium-transcript/cc9b7cac66/productivity-hub-symposium-2015-transcript-full.pdf#page=46,productivitynz-063df0dfcc5a02a4df06974a3b814860,,productivitynz-063df0dfcc5a02a4df06974a3b814860-9dd48674cfc50318731a444e5ea6ef4f,full text search,,,,,46,"Professor Shaun Hendy, University of Auckland Shaun Hendy: T?n? koutou katoa. I was asked to talk about the role of networks and innovation, but perhaps Ill just start by talking a little bit about our research centre at Te P?naha Matatini. So the literal translation of Te P?naha Matatini is the meeting place of many faces and that actually has two meanings for us. The first is that were a multi-disciplinary research institute. So we have people like me, physicists, interacting with economists, social",,
Productivity Symposium transcript,,2016-04-14,New Zealand Productivity Commission,government,https://www.productivity.govt.nz/research/productivity-symposium-transcript/,https://www.productivity.govt.nz/assets/Documents/productivity-symposium-transcript/cc9b7cac66/productivity-hub-symposium-2015-transcript-full.pdf#page=27,productivitynz-063df0dfcc5a02a4df06974a3b814860,,productivitynz-063df0dfcc5a02a4df06974a3b814860-9dd48674cfc50318731a444e5ea6ef4f,full text search,,,,,27,"Executive, New Zealand Treasury Gary Dunnet Manager, National Accounts, Statistics New Zealand Dr Patrick Nolan Principal Advisor, New Zealand Productivity Commission Professor Shaun Hendy Director, Te P?naha Matatini Murray Sherwin Chair, New Zealand Productivity Commission Sarah Holden General Manager, External Relations, Callaghan Innovation Professor Kaj Storbacka Professor, Markets and Strategy, University of",,
Productivity Symposium transcript,,2016-04-14,New Zealand Productivity Commission,government,https://www.productivity.govt.nz/research/productivity-symposium-transcript/,https://www.productivity.govt.nz/assets/Documents/productivity-symposium-transcript/cc9b7cac66/productivity-hub-symposium-2015-transcript-full.pdf#page=36,productivitynz-063df0dfcc5a02a4df06974a3b814860,,productivitynz-063df0dfcc5a02a4df06974a3b814860-9dd48674cfc50318731a444e5ea6ef4f,full text search,,,,,36,"Participant: Indistinct Patrick Nolan: I know Richard Fabling, if hes around here, he did his PhD on the sun, so its not unheard of, I guess. Richard Fabling: Its a long trip. Laughter Patrick Nolan: Shaun is the Director of Te P?naha Matatini, a New Zealand Centre of Research Excellence focused on the study of complex systems and networks. So Im very much looking forward to the presentations. Well start with Sarah. Ive asked the speakers to each speak for 15 minutes and with about two",,
Productivity Symposium transcript,,2016-04-14,New Zealand Productivity Commission,government,https://www.productivity.govt.nz/research/productivity-symposium-transcript/,https://www.productivity.govt.nz/assets/Documents/productivity-symposium-transcript/cc9b7cac66/productivity-hub-symposium-2015-transcript-full.pdf#page=186,productivitynz-063df0dfcc5a02a4df06974a3b814860,,productivitynz-063df0dfcc5a02a4df06974a3b814860-9dd48674cfc50318731a444e5ea6ef4f,full text search,,,,,186,"contributed to making the symposium work. Thanks also to the agencies that have contributed to making the symposium work. The Treasury, MBIE, Statistics New Zealand, Callaghan Innovation, the Swinburne Centre for Transformative Innovation, Te P?naha Matatini and of course the Productivity Commission, all of whom have written out cheques for this one. Thank you. Paul Conway, Robyn Sadlier, Catherine Jeffcoat, Virginia Wright and the rest of the team have done a great job in holding all of this",,
Productivity Symposium transcript,,2016-04-14,New Zealand Productivity Commission,government,https://www.productivity.govt.nz/research/productivity-symposium-transcript/,https://www.productivity.govt.nz/assets/Documents/productivity-symposium-transcript/cc9b7cac66/productivity-hub-symposium-2015-transcript-full.pdf#page=191,productivitynz-063df0dfcc5a02a4df06974a3b814860,,productivitynz-063df0dfcc5a02a4df06974a3b814860-9dd48674cfc50318731a444e5ea6ef4f,full text search,,,,,191,productive Kiwi firms Speaker presentations 189 Session 1 Panel discussion 3: Professor Shaun Hendy University of Auckland THE ROLE OF NETWORKS IN INNOVATION Shaun Hendy hendysh Te P?naha Matatini - ?the meeting place of many faces? 1 WHERE DOES INNOVATION COME FROM? RECOMBINANT INNOVATION 1981Underarm. Via Wikipedia 2 3 THE INNOVATION ECOSYSTEM INVENTION AND INNOVATION,,
Request for COVID-19 Documents (OIA-20220296),,2022-09-14,New Zealand Treasury,government,https://treasury.govt.nz/publications/oia-response/request-covid-19-documents-oia-20220296,https://www.treasury.govt.nz/sites/default/files/2022-10/oia-20220296.pdf#page=45,treasurynz-6d093412301625d8553db5123ef5ba8c,,treasurynz-6d093412301625d8553db5123ef5ba8c-5d03c5ba3b6edfd1ad9c920f4d2f892c,full text search,,,,,45,"entry into certain premises e.g. hospitality businesses, events, close proximity businesses, etc or else trading restrictions apply. Vaccination requirements have economic and fiscal costs, as well as uneven distributional impacts 6 Te P?naha Matatini, Effect of vaccination, border testing, and quarantine requirements on the risk of COVID-19 in New Zealand. T2022/427 Impact of self-isolation requirements and vaccine mandates Page 8 Page 42 of 60 23. The",,
Mahi Tahi 5: Annual report 2023,,2023-09-06,Office of the Prime Minister’s Chief Science Advisor,government,https://www.pmcsa.ac.nz/files/2023/09/Mahi-Tahi-5_For-Website.pdf,https://www.pmcsa.ac.nz/files/2023/09/Mahi-Tahi-5_For-Website.pdf#page=30,pmcsa-cb98e45d985627bd76e3b2226552fd71,,pmcsa-cb98e45d985627bd76e3b2226552fd71-cb98e45d985627bd76e3b2226552fd71,full text search,,,,,30,"to: Were grateful for the support provided by Te W?nanga Aronui o T?maki Makau Rau Auckland University of Technology, Te Kunenga ki P?rehuroa Massey University, Waipapa Taumata Rau University of Auckland, Riddet Institute, Te Koronga and Te P?naha Matatini. The programme wouldnt be possible without your support. We also had two Tair?whiti interns, whose placements were supported by the Prime Ministers Emerging Priorities Fund. Read about our 2022-2023 cohort over the following pages. If youre",,
"Relatedness, Complexity and Local Growth",,2019-03-07,IZA Institute of Labor Economics,think tank,https://www.iza.org/publications/dp/12223/relatedness-complexity-and-local-growth,http://ftp.iza.org/dp12223.pdf#page=3,izade-b9ea49a80c629ccda3f9f4358f511780,,izade-b9ea49a80c629ccda3f9f4358f511780-230c30efa66d8ed99e77cd4be276b57c,full text search,,,,,3,"New Zealand under conditions designed to give effect to the security and confidentiality provisions of the Statistics Act 1975. The results presented in the study are the work of the authors, not Statistics New Zealand. The research was supported by Te P?naha Matatini, and by the Building Better Homes, Towns and Cities National Science Challenge. The authors thank Andrew Coleman and Guanyu Zheng for early discussions, Dean Hyslop and Edward Glaeser for helpful suggestions, and seminar participants at Motu for their",,
Safer arrivals and the path to 2022,,2021-10-05,Analysis & Policy Observatory,other,https://apo.org.au/node/314554,https://apo.org.au/sites/default/files/resource-files/2021-10/apo-nid314554.pdf#page=24,apo-ff4436ca9ad0a00e4baac2f1b7190b08,,apo-ff4436ca9ad0a00e4baac2f1b7190b08-510556f31e11fe164c88046315d83c51,full text search,,,,,24,"SARS-CoV-2 is far higher compared to the ancestral SARS-CoV-2 virus., Journal of Travel Medicine, which suggests vaccine coverage rates higher than 90 are necessary for herd immunity. Available at https://doi.org/10.1093/jtm/taab124 . Modelling work by Te P?naha Matatini released on 23 September is also consistent with vaccination results above 90 of the total population being best. See Steyn, Nicholas, Michael Planck, and Shaun Hendy. 2021. Modelling to support a future COVID-19 strategy for Aotearoa New Zealand",,
Research Funding and Collaboration,,2020-10-12,NBER,think tank,https://www.nber.org/papers/w27916,https://www.nber.org/system/files/working_papers/w27916/w27916.pdf#page=1,nber-1d4fc79c836ebbbe89e7d747d738a014,10.3386/w27916,nber-1d4fc79c836ebbbe89e7d747d738a014-8eef5a547eb8e01e8cfb05c3bb4739ed,full text search,,,,,1,"Hendy Adam B. Jaffe Working Paper 27916 http://www.nber.org/papers/w27916 NATIONAL BUREAU OF ECONOMIC RESEARCH 1050 Massachusetts Avenue Cambridge, MA 02138 October 2020 The research discussed in this paper was supported by Te P?naha Matatini. We thank Ben Jones, Dave Maré and seminar participants at Motu for helpful suggestions. Jason Gush is employed by the administrator of the Fund being studied, i.e., the Royal Society of New Zealand, as their Programme Manager - Insights and Evaluation",,
Maintaining MIQ in the short-term,,2022-05-18,"New Zealand Ministry of Business, Innovation & Employment",government,https://www.mbie.govt.nz/dmsdocument/20301-maintaining-miq-in-the-short-term-proactiverelease-pdf,https://www.mbie.govt.nz/dmsdocument/20301-maintaining-miq-in-the-short-term-proactiverelease-pdf#page=6,businessnz-0d53cbcbed2667e4d46550196d2b1a8c,,businessnz-0d53cbcbed2667e4d46550196d2b1a8c-0d53cbcbed2667e4d46550196d2b1a8c,full text search,,,,,6,"difficult to predict the demand from MIQ given the settings for the medium and high-risk pathways and volume modelling have not yet been confirmed. However, officials have used the Jurisdiction Risk Assessment Tool JRAT projections in early November and Te P?naha Matatini outbreak modelling last updated on 19 November to inform the transition approach at a high level. 30 Based on some high-level assumptions, officials estimate that once all RNZ steps are implemented MIQ may need to accommodate up to between",,
Mahi Tahi 5: Annual report 2023 ,,2023-08-09,Office of the Prime Minister’s Chief Science Advisor,government,https://www.pmcsa.ac.nz/files/2023/08/Mahi-Tahi-5_For-Website.pdf,https://www.pmcsa.ac.nz/files/2023/08/Mahi-Tahi-5_For-Website.pdf#page=30,pmcsa-4a2d1e730cf1f5159c09f0a7cc8c5b87,,pmcsa-4a2d1e730cf1f5159c09f0a7cc8c5b87-4a2d1e730cf1f5159c09f0a7cc8c5b87,full text search,,,,,30,"to: Were grateful for the support provided by Te W?nanga Aronui o T?maki Makau Rau Auckland University of Technology, Te Kunenga ki P?rehuroa Massey University, Waipapa Taumata Rau University of Auckland, Riddet Institute, Te Koronga and Te P?naha Matatini. The programme wouldnt be possible without your support. We also had two Tair?whiti interns, whose placements were supported by the Prime Ministers Emerging Priorities Fund. Read about our 2022-2023 cohort over the following pages. If youre",,
Response to the Highest Needs Review – Education in New Zealand,,2022-10-03,Ministry of Education,government,https://www.education.govt.nz/our-work/changes-in-education/response-highest-needs-review/,https://assets.education.govt.nz/public/Documents/our-work/changes-in-education/Highest-Needs-te-reo-Maori-v3.pdf#page=32,nz_ministryofeducation-fec5cce3d2a41709361a10c2478fde66,,nz_ministryofeducation-fec5cce3d2a41709361a10c2478fde66-b5633fd5dd1635125513080761addfc7,full text search,,,,,32,"whakaea i ng? hiahia o ? r?tou tamariki, kia whai hoki i ng? tautoko e w?tea ana, ki te whakaemi hoki i ng? taunakitanga tika e uru ai r?tou ki ng? tautoko. He utu an? m? ng? t?ranga mahi me te toiora o ng? m?tua, me i waiho noa r?tou kia whakatere i te p?naha matatini m? te rapu tautoko, me i tutuki ko t?tahi w?hi noa iho r?nei o ng? hiahia o t? r?ua tamaiti. I waiho m? ng? m?tua kia w?tea i roto i ng? 26 Te W?hanga H?kai 5 Te tautoko m? ng? pakeke puta noa i te p?naha katoa",,
,,2015-10-02,Motu,think tank,https://www.motu.nz/our-research/productivity-and-innovation/science-and-innovation-policy/the-effect-of-public-funding-on-research-output-the-new-zealand-marsden-fund/,http://motu-www.motu.org.nz/wpapers/15_12.pdf#page=1,moturesearch-96cf6f8b235b63465a8047e8decfb71f,,moturesearch-96cf6f8b235b63465a8047e8decfb71f-b3fea5595b7b74cf94c4e721dda65d8e,full text search,,,,,1,"Economic and Public Policy Research October 2015 Author contact details Jason Gush Royal Society of New Zealand jason.gushroyalsociety.org.nz Adam B Jaffe Motu Economic and Public Policy Research, Te P?naha Matatini and Queensland University of Technology adam.jaffegmail.com Victoria Larsen Motu Economic and Public Policy Research and University of Otago larvi165student.otago.ac.nz Athene Laws Motu Economic and Public Policy Research athene",,
"Relatedness, complexity and local growth",,2019-03-06,Analysis & Policy Observatory,other,https://apo.org.au/node/224176,https://apo.org.au/sites/default/files/resource-files/2019-03/apo-nid224176.pdf#page=2,apo-2b8ef9fe5c6ddbc799f8fbb07118af85,,apo-2b8ef9fe5c6ddbc799f8fbb07118af85-e4df405977e403f244dbe422e2ad556a,full text search,,,,,2,"Benjamin Davies Motu Economic and Public Policy Research ben.daviesmotu.org.nz David C Maré Motu Economic and Public Policy Research dave.maremotu.org.nz Acknowledgements The research reported in this paper was funded by Te P?naha Matatini, and by the Better Homes, Towns and Cities National Science Challenge. The authors thank Andrew Coleman and Guanyu Zheng for early discussions, Dean Hyslop and Edward Glaeser for helpful suggestions, and seminar participants at Motu for",,
Systematic mapping of big data for development stakeholders with a focus on the ‘Global South’ : final report,,2018-03-20,International Development Research Centre,think tank,https://idl-bnc-idrc.dspacedirect.org/handle/10625/56908,https://idl-bnc-idrc.dspacedirect.org/bitstream/10625/56908/2/IDL-56908.pdf#page=69,idrc-987770efa7b370d059581c95e55b1944,,idrc-987770efa7b370d059581c95e55b1944-5b4a294139b89e2d60ec2e0be4dae455,full text search,,,,,69,"University of Hong Kong 483. Stanley Ho Big Data Decision Analytics Research Centre, The Chinese University of Hong Kong 484. Statistics Withtout Borders 485. Swedish ICT/SICS 486. SyncSort 487. Talend Expert 488. Tamr 489. Te Punaha Matatini 490. Technical Centre for Agricultural and Rural Cooperation 491. Technion Isreal Institute of Technology 492. Technoserve 493. Telefonica 494. Tennessee technological university -College of Enineering 495",,
COVID-19 PCR Testing Backlog: Rapid Review,,2022-06-09,New Zealand Ministry of Health,government,https://www.health.govt.nz/publication/covid-19-pcr-testing-backlog-rapid-review,https://www.health.govt.nz/system/files/documents/publications/pcr_testing_rapid_review_final_-_jr_v2.pdf#page=18,healthnz-0c011636f0aed6cd87e7f2a22c145f9f,,healthnz-0c011636f0aed6cd87e7f2a22c145f9f-fe2dfd9bc5e77dc820191ee6ab5ac030,full text search,,,,,18,"not sufficiently reinvested profits in improving laboratory capacity and conditions. Efforts to increase capacity In November 2021, a national capacity target of 60,000 PCR tests per day was identified based on modelling completed by Te P?naha Matatini and an assumption of a 2 positivity rate. It was not made clear whether the target included any pooling but given pooling is a common practice at 2 positivity it was assumed that it did. The Ministry communicated that target to laboratories in December",,
,,2017-08-22,Motu,think tank,https://www.motu.nz/our-research/population-and-labour/individual-and-group-outcomes/what-drives-the-gender-wage-gap-examining-the-roles-of-sorting-productivity-differences-and-discrimination/,http://motu-www.motu.org.nz/wpapers/17_15.pdf#page=1,moturesearch-1e2ae15fe7cf7a225681ebcdbce8bddd,,moturesearch-1e2ae15fe7cf7a225681ebcdbce8bddd-413ab3a1b279fef5559e556749a4657f,full text search,,,,,1,"Richard Fabling Motu Working Paper 17-15 Motu Economic and Public Policy Research August 2017 Document information Author contact details Isabelle Sin Motu Economic and Public Policy Research, Te P?naha Matatini isabelle.sinmotu.org.nz Steven Stillman Free University of Bozen Bolzano steven.stillmanunibz.it Richard Fabling Independent Researcher richard.fablingxtra.co.nz Acknowledgements This research was funded by the New Zealand",,
"What drives the gender wage gap? Examining the roles of sorting, productivity differences, and discrimination",,2017-09-04,Analysis & Policy Observatory,other,https://apo.org.au/node/105501,https://apo.org.au/sites/default/files/resource-files/2017/08/apo-nid105501-1177276.pdf#page=1,apo-4f1283bcb90e304cce97df3c1c3cb129,,apo-4f1283bcb90e304cce97df3c1c3cb129-b1a5e80b3d579ba3fcf0a92b72b8bb45,full text search,,,,,1,"Richard Fabling Motu Working Paper 17-15 Motu Economic and Public Policy Research August 2017 Document information Author contact details Isabelle Sin Motu Economic and Public Policy Research, Te P?naha Matatini isabelle.sinmotu.org.nz Steven Stillman Free University of Bozen Bolzano steven.stillmanunibz.it Richard Fabling Independent Researcher richard.fablingxtra.co.nz Acknowledgements This research was funded by the New Zealand",,
Intangible investment and firm performance,,2016-09-25,Analysis & Policy Observatory,other,https://apo.org.au/node/67848,https://apo.org.au/sites/default/files/resource-files/2016/09/apo-nid67848-1192921.pdf#page=1,apo-7def51cd0713c9dad729303050bb210c,,apo-7def51cd0713c9dad729303050bb210c-4668fa41090a0ffc79f8107adc82b200,full text search,,,,,1,"and Public Policy Research September 2016 i Intangible investment and firm performance Document information Author contact details Adam Jaffe Motu Economic and Public Policy Research, Te P?naha Matatini, Queensland University of Technology adam.jaffemotu.org.nz Nathan Chappell Motu Economic and Public Policy Research nathan.chappellmotu.org.nz Acknowledgements This research is partially funded by the Productivity Hub under",,
,,2016-09-19,Motu,think tank,https://www.motu.nz/our-research/productivity-and-innovation/firm-productivity-and-performance/intangible-investment-and-firm-performance/,http://motu-www.motu.org.nz/wpapers/16_14.pdf#page=1,moturesearch-223754f27c15daec5ee7808339b1221e,,moturesearch-223754f27c15daec5ee7808339b1221e-e0054f0c2c314ab4acce95c320f628f8,full text search,,,,,1,"and Public Policy Research September 2016 i Intangible investment and firm performance Document information Author contact details Adam Jaffe Motu Economic and Public Policy Research, Te P?naha Matatini, Queensland University of Technology adam.jaffemotu.org.nz Nathan Chappell Motu Economic and Public Policy Research nathan.chappellmotu.org.nz Acknowledgements This research is partially funded by the Productivity Hub under",,
A tiriti-led science-policy approach for Aotearoa New Zealand,,2021-04-28,Analysis & Policy Observatory,other,https://apo.org.au/node/312269,https://apo.org.au/sites/default/files/resource-files/2021-04/apo-nid312269.pdf#page=39,apo-cb449949b81e506c09c590209e05a76c,,apo-cb449949b81e506c09c590209e05a76c-7066d301db10730b07cce341133a0d02,full text search,,,,,39,"R. X., Barnett, D., Hannah, K., Dalla Riva, G. V., Sporle, A. 2020. Evaluating the infodemic: Assessing the prevalence and nature of COVID19 unreliable and untrustworthy information in Aotearoa New Zealands social media, JanuaryAugust 2020. Te P?naha Matatini. https://www.tepunahamatatini.ac.nz/2020/09/06/covid-19 disinformation-in-aotearoa-new-zealand-social-media/. Spoonley, P., Gluckman, P., Bardsley, A., McIntosh, T., Hunia, R., Johal, S., Poulton, R. 2020. He oranga hou: Social cohesion",,
